,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,publicationyear,age,agecategory,timecategory
10862,14975,PG2347,The Adventure of the Dying Detective,"Doyle, Arthur Conan",1859,1930,['en'],288,"{'Detective and mystery stories', 'Holmes, Sherlock (Fictitious character) -- Fiction', 'Private investigators -- England -- Fiction'}",Text,1917,58,3,
13188,18220,PG263,"Trees, and Other Poems","Kilmer, Joyce",1886,1918,['en'],289,"{'Poetry, Modern -- 20th century'}",Text,1914,28,1,
15255,21114,PG29004,English Translations of Works of Emile Zola: An Index to the Project Gutenberg Works of Zola in English,"Zola, Émile",1840,1902,['en'],290,{'Indexes'},Text,1873,33,1,9
11270,15579,PG24022,A Christmas Carol,"Dickens, Charles",1812,1870,['en'],293,"{'London (England) -- Fiction', 'Sick children -- Fiction', 'Ghost stories', 'Misers -- Fiction', 'Poor families -- Fiction', 'Scrooge, Ebenezer (Fictitious character) -- Fiction', 'Christmas stories'}",Text,1843,31,1,6
2824,4187,PG1376,"The Little White Bird; Or, Adventures in Kensington Gardens","Barrie, J. M. (James Matthew)",1860,1937,['en'],297,"{'Fairies -- Fiction', 'Kensington Gardens (London, England) -- Fiction', 'Kensington (London, England) -- Fiction', 'Adventure stories', 'Peter Pan (Fictitious character) -- Fiction'}",Text,1906,46,2,10
4993,7117,PG16406,An Introduction to Philosophy,"Fullerton, George Stuart",1859,1925,['en'],299,{'Philosophy'},Text,1910,51,3,10
7850,10764,PG19690,Apologia pro Vita Sua,"Newman, John Henry",1801,1890,['en'],300,"{'Newman, John Henry, 1801-1890', 'Catholic Church -- Doctrines', 'Cardinals -- England -- Biography', 'Catholic Church -- Apologetic works'}",Text,1864,63,3,8
13673,18883,PG26998,Peter Pan in Kensington Gardens,"Barrie, J. M. (James Matthew)",1860,1937,['en'],301,"{'Fairies -- Fiction', 'Peter Pan (Fictitious character) -- Fiction', 'Fantasy literature', 'Kensington Gardens (London, England) -- Fiction'}",Text,1906,46,2,10
10133,13960,PG22566,Dorothy and the Wizard in Oz,"Baum, L. Frank (Lyman Frank)",1856,1919,['en'],302,"{'Nephews -- Juvenile fiction', 'Ranches -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Dragons -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Fantasy literature', 'Earthquakes -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Cousins -- Juvenile fiction', 'Mountains -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Trials -- Juvenile fiction', 'Piglets -- Juvenile fiction', 'Kittens -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction'}",Text,1910,54,3,10
4245,6110,PG154,The Rise of Silas Lapham,"Howells, William Dean",1837,1920,['en'],303,"{'Boston (Mass.) -- Fiction', 'Businessmen -- Fiction', 'Domestic fiction', 'Psychological fiction', 'Socialites -- Fiction', 'Rich people -- Fiction'}",Text,1885,48,2,10
5842,8182,PG17366,"Notes on Nursing: What It Is, and What It Is Not","Nightingale, Florence",1820,1920,['en'],305,{'Nursing'},Text,1859,39,2,7
14280,19753,PG27780,Treasure Island,"Stevenson, Robert Louis",1850,1894,['en'],308,"{'Pirates -- Fiction', 'Treasure troves -- Fiction', 'Treasure Island (Imaginary place) -- Fiction', 'Sea stories'}",Text,1883,33,1,10
9848,13554,PG221,The Return of Sherlock Holmes,"Doyle, Arthur Conan",1859,1930,['en'],309,"{'Holmes, Sherlock (Fictitious character) -- Fiction', 'Private investigators -- England -- Fiction', 'Detective and mystery stories, English'}",Text,1904,45,2,10
10480,14476,PG2302,Poor Folk,"Dostoyevsky, Fyodor",1821,1881,['en'],312,"{'Poor -- Fiction', 'Russia -- Social life and customs -- 1533-1917 -- Fiction', 'Friendship -- Fiction'}",Text,1894,73,4,10
13873,19186,PG2726,Eight Cousins,"Alcott, Louisa May",1832,1888,['en'],313,"{'Cousins -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Family life -- Juvenile fiction'}",Text,1875,43,2,9
102,155,PG1013,The First Men in the Moon,"Wells, H. G. (Herbert George)",1866,1946,['en'],315,"{'Moon -- Fiction', 'Science fiction', 'Utopian fiction', 'Imperialism -- Fiction', 'Space flight to the moon -- Fiction', 'Satire', 'Utopias -- Fiction'}",Text,1901,35,2,10
9335,12898,PG2160,The Expedition of Humphry Clinker,"Smollett, T. (Tobias)",1721,1771,['en'],317,"{'Great Britain -- Fiction', 'Travelers -- Fiction', 'Epistolary fiction'}",Text,1771,50,3,1
2588,3854,PG1346,The Eighteenth Brumaire of Louis Bonaparte,"Marx, Karl",1818,1883,['en'],318,"{""France -- History -- Coup d'état, 1851"", 'Napoleon III, Emperor of the French, 1808-1873', 'France -- History -- Second Republic, 1848-1852', 'France -- History -- February Revolution, 1848', 'France -- Politics and government -- 1848-1852'}",Text,1869,51,3,8
370,643,PG1057,"Poems, with The Ballad of Reading Gaol","Wilde, Oscar",1854,1900,['en'],318,"{'Prisons -- Poetry', 'Poetry'}",Text,1899,45,2,10
3743,5412,PG14872,The Tale of Squirrel Nutkin,"Potter, Beatrix",1866,1943,['en'],321,{'Squirrels -- Juvenile fiction'},Text,1903,37,2,10
6412,8887,PG17,The Book of Mormon: An Account Written by the Hand of Mormon Upon Plates Taken from the Plates of Nephi,"Smith, Joseph, Jr.",1805,1844,['en'],323,"{'Mormon Church -- Sacred books', 'Church of Jesus Christ of Latter-day Saints -- Sacred books'}",Text,1827,22,0,4
1299,2121,PG1190,The Jolly Corner,"James, Henry",1843,1916,['en'],324,"{'Ghost stories', 'Fiction'}",Text,1908,65,4,10
21455,29204,PG36287,The Poems and Prose Poems of Charles Baudelaire: with an Introductory Preface by James Huneker,"Baudelaire, Charles",1821,1867,['en'],328,"{'French poetry -- Translations into English', 'Prose poems'}",Text,1877,56,3,9
1362,2198,PG1197,"Taras Bulba, and Other Tales","Gogol, Nikolai Vasilevich",1809,1852,['en'],328,"{'Short stories', 'Russia -- Fiction'}",Text,1842,33,1,6
10292,14180,PG22764,On the Origin of Species by Means of Natural Selection: or the Preservation of Favoured Races in the Struggle for Life. (2nd edition),"Darwin, Charles",1809,1882,['en'],332,"{'Natural selection', 'Evolution (Biology)'}",Text,1830,21,0,4
1623,2532,PG1227,The Expression of the Emotions in Man and Animals,"Darwin, Charles",1809,1882,['en'],332,"{'Psychology, Comparative', 'Emotions', 'Expression', 'Instinct'}",Text,1890,81,4,10
16771,23112,PG30802,"Commentaries on the Laws of England, Book the First","Blackstone, William, Sir",1723,1780,['en'],333,"{'Law -- England -- History', 'Law -- England'}",Text,1769,46,2,1
16188,22355,PG30120,"The Happy Prince, and Other Tales","Wilde, Oscar",1854,1900,['en'],333,"{""Children's stories, English"", 'Short stories, English', 'Fairy tales'}",Text,1888,34,1,10
114,177,PG1015,The Oregon Trail: Sketches of Prairie and Rocky-Mountain Life,"Parkman, Francis",1823,1893,['en'],333,"{'West (U.S.) -- Description and travel', 'Oregon National Historic Trail', 'California National Historic Trail', 'Parkman, Francis, 1823-1893 -- Travel -- West (U.S.)', 'Indians of North America -- West (U.S.)', 'West (U.S.) -- History -- To 1848', 'Frontier and pioneer life -- West (U.S.)'}",Text,1846,23,0,6
10842,14942,PG2344,The Adventure of the Cardboard Box,"Doyle, Arthur Conan",1859,1930,['en'],334,"{'Detective and mystery stories', 'Holmes, Sherlock (Fictitious character) -- Fiction', 'Private investigators -- England -- Fiction'}",Text,1893,34,1,10
15094,20890,PG28803,The Works of Mark Twain: An Index of all Project Gutenberg Editions,"Twain, Mark",1835,1910,['en'],335,{'Indexes'},Text,1885,50,3,10
7237,9919,PG1892,"Extracts from Adam's Diary, translated from the original ms.","Twain, Mark",1835,1910,['en'],336,"{'Adam (Biblical figure) -- Fiction', 'Diary fiction', 'Humorous stories', 'Bible. Genesis -- History of Biblical events -- Fiction'}",Text,1893,58,3,10
9553,13153,PG2183,Three Men on the Bummel,"Jerome, Jerome K. (Jerome Klapka)",1859,1927,['en'],347,"{'British -- Germany -- Fiction', 'Black Forest (Germany) -- Fiction', 'Humorous stories', 'Bicycle touring -- Fiction'}",Text,1900,41,2,10
6673,9186,PG1826,Sarrasine,"Balzac, Honoré de",1799,1850,['en'],347,"{'French fiction -- Translations into English', 'Autobiographical fiction'}",Text,1830,31,1,4
3349,4896,PG14407,The Tale of Benjamin Bunny,"Potter, Beatrix",1866,1943,['en'],348,{'Rabbits -- Juvenile fiction'},Text,1902,36,2,10
5805,8142,PG1732,"The Schoolmistress, and Other Stories","Chekhov, Anton Pavlovich",1860,1904,['en'],351,"{'Russia -- Social life and customs -- Fiction', 'Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English', 'Short stories'}",Text,1901,41,2,10
10461,14454,PG2300,"The Descent of Man, and Selection in Relation to Sex","Darwin, Charles",1809,1882,['en'],353,"{'Sexual selection in animals', 'Human beings -- Origin', 'Sex differences', 'Sexual dimorphism (Animals)', 'Evolution (Biology)'}",Text,1871,62,3,9
7356,10073,PG19068,Household Stories by the Brothers Grimm,"Grimm, Wilhelm",1786,1859,['en'],362,{'Fairy tales -- Germany'},Text,1857,71,4,7
14750,20386,PG2834,The Portrait of a Lady — Volume 2,"James, Henry",1843,1916,['en'],366,"{'Fathers and daughters -- Fiction', 'Americans -- Italy -- Fiction', 'Love stories', 'Triangles (Interpersonal relations) -- Fiction', 'Archer, Isabel (Fictitious character) -- Fiction', 'Married women -- Fiction', 'Psychological fiction', 'Inheritance and succession -- Fiction', 'Italy -- Fiction'}",Text,1881,38,2,10
1178,1850,PG11666,The Conjure Woman,"Chesnutt, Charles W. (Charles Waddell)",1858,1932,['en'],367,"{'Southern States -- Social life and customs -- Fiction', 'African Americans -- Fiction'}",Text,1899,41,2,10
3359,4910,PG1441,The Story of an African Farm,"Schreiner, Olive",1855,1920,['en'],369,"{'Bildungsromans', 'Farm life -- Fiction', 'Feminists -- Fiction', 'Young women -- Fiction', 'Africa, Southern -- Fiction', 'Historical fiction'}",Text,1883,28,1,10
5383,7620,PG1685,The Mystery of the Yellow Room,"Leroux, Gaston",1868,1927,['en'],371,"{'Detective and mystery stories', 'Rouletabille, Joseph (Fictitious character) -- Fiction', 'Reporters and reporting -- Fiction'}",Text,1908,40,2,10
4481,6416,PG15776,The Economic Consequences of the Peace,"Keynes, John Maynard",1883,1946,['en'],371,"{'Economic history -- 1918-1945', 'World War, 1914-1918 -- Economic aspects', 'Treaty of Versailles (1919 June 28)'}",Text,1919,36,2,
386,665,PG1059,The World Set Free,"Wells, H. G. (Herbert George)",1866,1946,['en'],376,"{'War stories', 'Imaginary wars and battles -- Fiction', 'Nuclear warfare -- Fiction'}",Text,1909,43,2,10
8075,11110,PG1,The Declaration of Independence of the United States of America,"Jefferson, Thomas",1743,1826,['en'],378,"{'United States -- History -- Revolution, 1775-1783 -- Sources', 'United States. Declaration of Independence'}",Text,1863,120,4,8
8977,12443,PG211,The Aspern Papers,"James, Henry",1843,1916,['en'],379,"{'Venice (Italy) -- Fiction', 'Poets -- Fiction', 'Man-woman relationships -- Fiction', 'Psychological fiction', 'Manuscripts -- Collectors and collecting -- Fiction'}",Text,1888,45,2,10
10827,14918,PG23428,The Conquest of Bread,"Kropotkin, Petr Alekseevich, kniaz",1842,1921,['en'],380,"{'Communism', 'Anarchism'}",Text,1894,52,3,10
1869,2888,PG125,A Girl of the Limberlost,"Stratton-Porter, Gene",1863,1924,['en'],380,"{'Bildungsromans', 'Girls -- Fiction', 'Mothers and daughters -- Fiction', 'Domestic fiction', 'Swamps -- Fiction', 'Indiana -- Fiction', 'Moths -- Fiction', 'Conflict of generations -- Fiction', 'Didactic fiction'}",Text,1909,46,2,10
483,791,PG10712,"White Jacket; Or, The World on a Man-of-War","Melville, Herman",1819,1891,['en'],381,"{'Naval discipline -- Fiction', 'Sailors -- Fiction', 'Warships -- Fiction', 'United States -- History, Naval -- 19th century -- Fiction', 'Sea stories', 'Flagellation -- Fiction'}",Text,1850,31,1,6
7934,10898,PG19810,My Ántonia,"Cather, Willa",1873,1947,['en'],381,"{'Nebraska -- Fiction', ""Farmers' spouses -- Fiction"", 'Friendship -- Fiction', 'Farm life -- Fiction', 'Women immigrants -- Fiction', 'Domestic fiction', 'Women pioneers -- Fiction', 'Married women -- Fiction', 'Czech Americans -- Fiction', 'Frontier and pioneer life -- Nebraska -- Fiction', 'Western stories'}",Text,1918,45,2,
3685,5343,PG1480,Tom Brown's School Days,"Hughes, Thomas",1822,1896,['en'],383,"{'Bildungsromans', 'Schools -- Fiction', 'England -- Fiction', 'Endowed public schools (Great Britain) -- Fiction', 'Rugby School -- Fiction', 'Boys -- Fiction'}",Text,1842,20,0,6
8157,11232,PG2010,The Autobiography of Charles Darwin,"Darwin, Charles",1809,1882,['en'],388,"{'Darwin, Charles, 1809-1882', 'Darwin, Charles, 1809-1882. On the origin of species', 'Naturalists -- Great Britain -- Biography'}",Text,1882,73,4,10
12013,16552,PG2489,"Moby Dick; Or, The Whale","Melville, Herman",1819,1891,['en'],393,"{'Mentally ill -- Fiction', 'Ahab, Captain (Fictitious character) -- Fiction', 'Whaling -- Fiction', 'Whaling ships -- Fiction', 'Psychological fiction', 'Adventure stories', 'Sea stories', 'Whales -- Fiction', 'Ship captains -- Fiction'}",Text,1850,31,1,6
13776,19064,PG2715,The Real Thing and Other Tales,"James, Henry",1843,1916,['en'],401,"{'Married people -- Fiction', ""Artists' models -- Fiction"", 'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Artists -- Fiction', 'Social classes -- Fiction', 'Short stories'}",Text,1892,49,2,10
3130,4616,PG14155,Madame Bovary,"Flaubert, Gustave",1821,1880,['fr'],405,{'French literature'},Text,1856,35,2,7
12097,16679,PG25012,"The Case of Wagner, Nietzsche Contra Wagner, and Selected Aphorisms.","Nietzsche, Friedrich Wilhelm",1844,1900,['en'],412,"{'Literature -- Collections', 'Essays', 'Music -- History and criticism', 'Wagner, Richard, 1813-1883'}",Text,1874,30,1,9
19,35,PG10031,The Complete Poetical Works of Edgar Allan Poe: Including Essays on Poetry,"Poe, Edgar Allan",1809,1849,['en'],415,"{'Fantasy poetry, American'}",Text,1829,20,0,4
5788,8125,PG17314,Five Children and It,"Nesbit, E. (Edith)",1858,1924,['en'],419,"{'Fairies -- Fiction', 'Brothers and sisters -- Fiction', 'Wishes -- Fiction', 'Great Britain -- History -- Edward VII, 1901-1910 -- Fiction'}",Text,1906,48,2,10
728,1141,PG11027,Grimm's Fairy Stories,"Grimm, Jacob",1785,1863,['en'],424,"{'Fairy tales -- Germany', 'Fairy tales'}",Text,1857,72,4,7
14268,19741,PG2776,The Four Million,"Henry, O.",1862,1910,['en'],424,"{'Short stories, American', 'New York (N.Y.) -- Social life and customs -- Fiction'}",Text,1906,44,2,10
2707,4011,PG13610,"Studies in the Psychology of Sex, Volume 1: The Evolution of Modesty; The Phenomena of Sexual Periodicity; Auto-Erotism","Ellis, Havelock",1859,1939,['en'],424,"{'Sex', 'Sex (Psychology)'}",Text,1896,37,2,10
10008,13777,PG22400,"Fox's Book of Martyrs: Or A History of the Lives, Sufferings, and Triumphant; Deaths of the Primitive Protestant Martyrs","Foxe, John",1516,1587,['en'],436,"{'Church history', 'Persecution', 'Martyrs'}",Text,1825,309,4,4
10287,14175,PG2275,"The Pioneers; Or, The Sources of the Susquehanna","Cooper, James Fenimore",1789,1851,['en'],438,"{'Bumppo, Natty (Fictitious character) -- Fiction', 'Frontier and pioneer life -- New York (State) -- Fiction', 'Adventure stories', 'United States -- History -- 1783-1815 -- Fiction', 'Historical fiction', 'American fiction', 'New York (State) -- History -- 1775-1865 -- Fiction'}",Text,1823,34,1,4
7736,10575,PG1951,The Coming Race,"Lytton, Edward Bulwer Lytton, Baron",1803,1873,['en'],448,"{'Science fiction', 'Utopian fiction', 'Civilization, Subterranean -- Fiction', 'Underground areas -- Fiction', 'Utopias -- Fiction'}",Text,1871,68,4,9
16726,23059,PG30755,"The Stones of Venice, Volume 2 (of 3),","Ruskin, John",1819,1900,['en'],452,{'Architecture -- Italy -- Venice'},Text,1853,34,1,7
428,721,PG1064,The Masque of the Red Death,"Poe, Edgar Allan",1809,1849,['en'],455,"{'Horror tales, American'}",Text,1842,33,1,6
7296,9998,PG18,The Federalist Papers,"Hamilton, Alexander",1757,1804,['en'],456,"{'Constitutional law -- United States', 'Constitutional history -- United States -- Sources'}",Text,1788,31,1,1
5684,7998,PG171,Charlotte Temple,"Rowson, Mrs.",1762,1824,['en'],457,"{'Runaway teenagers -- Fiction', 'Soldiers -- Fiction', 'Elopement -- Fiction', 'Teenage girls -- Fiction', 'Illegitimate children -- Fiction', 'British -- New York (State) -- New York -- Fiction', 'New York (N.Y.) -- Fiction', 'Psychological fiction', 'Teenage pregnancy -- Fiction', 'Seduction -- Fiction', 'Betrayal -- Fiction', 'Didactic fiction'}",Text,1794,32,1,1
15067,20830,PG2874,Personal Recollections of Joan of Arc — Volume 1,"Twain, Mark",1835,1910,['en'],460,"{'Christian women saints -- Fiction', 'France -- History -- Charles VII, 1422-1461 -- Fiction', 'Joan, of Arc, Saint, 1412-1431 -- Fiction', 'Biographical fiction'}",Text,1896,61,3,10
9286,12820,PG2153,Mary Barton,"Gaskell, Elizabeth Cleghorn",1810,1865,['en'],464,"{'Textile industry -- Fiction', 'Fathers and daughters -- Fiction', 'Trials (Murder) -- Fiction', 'Domestic fiction', 'Love stories', 'Triangles (Interpersonal relations) -- Fiction', 'Poor families -- Fiction', 'Manchester (England) -- Fiction', 'Labor unions -- Fiction', 'Political fiction', 'Working class women -- Fiction'}",Text,1842,32,1,6
5779,8116,PG17306,The Condition of the Working-Class in England in 1844: with a Preface written in 1892,"Engels, Friedrich",1820,1895,['en'],479,"{'Working class -- Great Britain', 'Great Britain -- Economic conditions'}",Text,1842,22,0,6
1464,2342,PG12108,Der Tod in Venedig,"Mann, Thomas",1875,1955,['de'],486,"{'Munich (Germany) -- Fiction', 'Venice (Italy) -- Fiction', 'Authors -- Fiction'}",Text,1912,37,2,
436,735,PG10662,The Night Land,"Hodgson, William Hope",1877,1918,['en'],491,{'Science fiction'},Text,1912,35,2,
9552,13152,PG21839,Sense and Sensibility,"Austen, Jane",1775,1817,['en'],493,"{'England -- Social life and customs -- 19th century -- Fiction', 'Mate selection -- Fiction', 'England -- Fiction', 'Young women -- Fiction', 'Domestic fiction', 'Gentry -- England -- Fiction', 'Love stories', 'Sisters -- Fiction', 'Inheritance and succession -- Fiction', 'Regency fiction', 'Social classes -- Fiction'}",Text,1811,36,2,3
2615,3888,PG134,"Maria; Or, The Wrongs of Woman","Wollstonecraft, Mary",1759,1797,['en'],495,"{'Women -- Fiction', 'Feminist fiction', 'Autobiographical fiction'}",Text,1798,39,2,1
2216,3355,PG1301,The French Revolution: A History,"Carlyle, Thomas",1795,1881,['en'],506,"{'France -- History -- Louis XVI, 1774-1793', 'France -- History -- Revolution, 1789-1799'}",Text,1795,0,-1,1
